,Show,EpId,ClipId,Start,Stop,Prolongation,Block,Interjection,NoStutteredWords,Repetition,Non-Disfluency,Labels,Audio_name
253,HeStutters,1,213,20876960,20924960,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_213.wav
254,HeStutters,1,214,4101600,4149600,0,0,0,0,0,1,Non-Disfluency,HeStutters_1_214.wav
255,HeStutters,1,215,20998080,21046080,0,0,1,0,0,0,Interjection,HeStutters_1_215.wav
256,HeStutters,1,216,21037120,21085120,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_216.wav
257,HeStutters,1,217,21576320,21624320,0,1,0,0,0,0,Block,HeStutters_1_217.wav
258,HeStutters,1,218,21609600,21657600,0,0,0,0,0,1,Non-Disfluency,HeStutters_1_218.wav
259,HeStutters,1,219,21760480,21808480,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",HeStutters_1_219.wav
260,HeStutters,1,220,21794560,21842560,0,0,0,0,1,0,Repetition,HeStutters_1_220.wav
261,HeStutters,1,221,21863040,21911040,1,0,0,1,1,0,"Prolongation,NoStutteredWords,Repetition",HeStutters_1_221.wav
262,HeStutters,1,222,21952160,22000160,1,0,0,0,0,0,Prolongation,HeStutters_1_222.wav
263,HeStutters,1,223,22759680,22807680,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_223.wav
264,HeStutters,1,224,22819200,22867200,0,0,1,0,0,1,"Interjection,Non-Disfluency",HeStutters_1_224.wav
265,HeStutters,1,225,22859840,22907840,0,1,0,1,1,0,"Block,NoStutteredWords,Repetition",HeStutters_1_225.wav
266,HeStutters,1,226,22896640,22944640,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",HeStutters_1_226.wav
267,HeStutters,1,227,22919360,22967360,0,0,0,0,1,0,Repetition,HeStutters_1_227.wav
268,HeStutters,1,228,22972800,23020800,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_228.wav
269,HeStutters,1,229,23255360,23303360,0,0,0,0,1,0,Repetition,HeStutters_1_229.wav
270,HeStutters,1,230,23288480,23336480,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",HeStutters_1_230.wav
271,HeStutters,1,231,4642400,4690400,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_231.wav
272,HeStutters,1,232,4675520,4723520,0,0,1,0,0,0,Interjection,HeStutters_1_232.wav
273,HeStutters,1,233,23335040,23383040,0,0,1,0,0,0,Interjection,HeStutters_1_233.wav
274,HeStutters,1,234,23371520,23419520,0,1,0,0,0,0,Block,HeStutters_1_234.wav
275,HeStutters,1,235,23451360,23499360,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_235.wav
276,HeStutters,1,236,23485440,23533440,0,0,0,0,1,0,Repetition,HeStutters_1_236.wav
277,HeStutters,1,237,23531360,23579360,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_237.wav
278,HeStutters,1,238,23564640,23612640,0,0,0,0,1,0,Repetition,HeStutters_1_238.wav
279,HeStutters,1,239,24020000,24068000,0,0,1,0,0,0,Interjection,HeStutters_1_239.wav
280,HeStutters,1,240,24063680,24111680,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_1_240.wav
281,HeStutters,1,241,24104000,24152000,0,1,0,0,0,0,Block,HeStutters_1_241.wav
282,HeStutters,1,242,24141920,24189920,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_242.wav
283,HeStutters,1,243,24229920,24277920,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_243.wav
284,HeStutters,1,244,24263200,24311200,1,0,0,0,0,0,Prolongation,HeStutters_1_244.wav
285,HeStutters,1,245,24326240,24374240,1,1,1,1,1,1,"Prolongation,Block,Interjection,NoStutteredWords,Repetition,Non-Disfluency",HeStutters_1_245.wav
286,HeStutters,1,246,24364160,24412160,1,0,0,0,0,0,Prolongation,HeStutters_1_246.wav
287,HeStutters,1,247,24762880,24810880,1,1,0,1,1,1,"Prolongation,Block,NoStutteredWords,Repetition,Non-Disfluency",HeStutters_1_247.wav
288,HeStutters,1,248,24795840,24843840,0,1,0,0,0,1,"Block,Non-Disfluency",HeStutters_1_248.wav
289,HeStutters,1,249,25347520,25395520,1,0,0,0,0,0,Prolongation,HeStutters_1_249.wav
290,HeStutters,1,250,25383200,25431200,0,0,0,0,1,0,Repetition,HeStutters_1_250.wav
291,HeStutters,1,251,25457120,25505120,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_251.wav
292,HeStutters,1,252,4712800,4760800,0,0,1,0,0,0,Interjection,HeStutters_1_252.wav
293,HeStutters,1,253,4751200,4799200,0,0,0,0,0,1,Non-Disfluency,HeStutters_1_253.wav
294,HeStutters,1,254,26066720,26114720,0,0,0,0,1,0,Repetition,HeStutters_1_254.wav
295,HeStutters,1,255,26099680,26147680,0,1,1,1,1,0,"Block,Interjection,NoStutteredWords,Repetition",HeStutters_1_255.wav
296,HeStutters,1,256,26785280,26833280,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_256.wav
297,HeStutters,1,257,26855520,26903520,0,0,0,0,1,1,"Repetition,Non-Disfluency",HeStutters_1_257.wav
298,HeStutters,1,258,26877120,26925120,1,0,0,0,1,0,"Prolongation,Repetition",HeStutters_1_258.wav
299,HeStutters,1,259,27084640,27132640,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_1_259.wav
300,HeStutters,1,260,27120640,27168640,0,0,0,0,1,0,Repetition,HeStutters_1_260.wav
301,HeStutters,1,261,27184000,27232000,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_1_261.wav
302,HeStutters,1,262,27226080,27274080,0,0,0,0,1,0,Repetition,HeStutters_1_262.wav
303,HeStutters,1,263,27324960,27372960,0,1,0,0,0,0,Block,HeStutters_1_263.wav
304,HeStutters,1,264,27357440,27405440,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",HeStutters_1_264.wav
305,HeStutters,1,265,27487840,27535840,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_1_265.wav
306,HeStutters,1,266,27524480,27572480,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_266.wav
307,HeStutters,1,267,27572160,27620160,0,0,0,0,1,0,Repetition,HeStutters_1_267.wav
308,HeStutters,1,268,27623200,27671200,0,1,0,0,0,1,"Block,Non-Disfluency",HeStutters_1_268.wav
309,HeStutters,1,269,27772480,27820480,0,0,0,0,1,1,"Repetition,Non-Disfluency",HeStutters_1_269.wav
310,HeStutters,1,270,27808960,27856960,1,0,0,0,0,0,Prolongation,HeStutters_1_270.wav
311,HeStutters,1,271,4800480,4848480,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_271.wav
312,HeStutters,1,272,4835360,4883360,0,0,0,1,0,0,NoStutteredWords,HeStutters_1_272.wav
313,HeStutters,2,0,451840,499840,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_0.wav
314,HeStutters,2,1,31465600,31513600,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_1.wav
315,HeStutters,2,2,31583200,31631200,0,1,1,0,0,0,"Block,Interjection",HeStutters_2_2.wav
316,HeStutters,2,3,31616320,31664320,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_3.wav
317,HeStutters,2,4,31869440,31917440,1,0,0,0,0,0,Prolongation,HeStutters_2_4.wav
318,HeStutters,2,5,31917280,31965280,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",HeStutters_2_5.wav
319,HeStutters,2,6,32016320,32064320,0,0,1,1,0,1,"Interjection,NoStutteredWords,Non-Disfluency",HeStutters_2_6.wav
320,HeStutters,2,7,32044000,32092000,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_7.wav
321,HeStutters,2,8,32853280,32901280,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_8.wav
322,HeStutters,2,9,32881760,32929760,0,0,0,0,1,0,Repetition,HeStutters_2_9.wav
323,HeStutters,2,10,32980640,33028640,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_10.wav
324,HeStutters,2,11,33012000,33060000,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_11.wav
325,HeStutters,2,12,33070080,33118080,0,0,0,0,1,1,"Repetition,Non-Disfluency",HeStutters_2_12.wav
326,HeStutters,2,13,33104320,33152320,1,0,0,0,0,0,Prolongation,HeStutters_2_13.wav
327,HeStutters,2,14,33720640,33768640,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_14.wav
328,HeStutters,2,15,33753120,33801120,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_15.wav
329,HeStutters,2,16,33885920,33933920,1,0,0,0,0,0,Prolongation,HeStutters_2_16.wav
330,HeStutters,2,17,33919680,33967680,0,0,1,0,0,1,"Interjection,Non-Disfluency",HeStutters_2_17.wav
331,HeStutters,2,18,33975680,34023680,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_18.wav
332,HeStutters,2,19,34008800,34056800,0,0,1,0,0,0,Interjection,HeStutters_2_19.wav
333,HeStutters,2,20,2603200,2651200,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_20.wav
334,HeStutters,2,21,34062560,34110560,0,0,1,0,0,0,Interjection,HeStutters_2_21.wav
335,HeStutters,2,22,34198720,34246720,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_22.wav
336,HeStutters,2,23,34254080,34302080,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_23.wav
337,HeStutters,2,24,34286080,34334080,0,0,0,0,1,0,Repetition,HeStutters_2_24.wav
338,HeStutters,2,25,34587840,34635840,1,0,0,0,0,0,Prolongation,HeStutters_2_25.wav
339,HeStutters,2,26,34635040,34683040,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_26.wav
340,HeStutters,2,27,34821440,34869440,0,0,1,1,0,1,"Interjection,NoStutteredWords,Non-Disfluency",HeStutters_2_27.wav
341,HeStutters,2,28,34849920,34897920,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_28.wav
342,HeStutters,2,29,35669920,35717920,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_29.wav
343,HeStutters,2,30,35700640,35748640,0,0,1,0,0,0,Interjection,HeStutters_2_30.wav
344,HeStutters,2,31,35829920,35877920,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_31.wav
345,HeStutters,2,32,35873280,35921280,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_32.wav
346,HeStutters,2,33,36264320,36312320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_33.wav
347,HeStutters,2,34,36311520,36359520,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_34.wav
348,HeStutters,2,35,36380480,36428480,0,1,0,0,1,0,"Block,Repetition",HeStutters_2_35.wav
349,HeStutters,2,36,36410880,36458880,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_36.wav
350,HeStutters,2,37,36535040,36583040,0,0,0,0,1,0,Repetition,HeStutters_2_37.wav
351,HeStutters,2,38,36562880,36610880,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",HeStutters_2_38.wav
352,HeStutters,2,39,2679360,2727360,0,0,0,0,1,0,Repetition,HeStutters_2_39.wav
353,HeStutters,2,40,2709920,2757920,0,1,0,0,0,0,Block,HeStutters_2_40.wav
354,HeStutters,2,41,37802240,37850240,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_41.wav
355,HeStutters,2,42,2940960,2988960,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_42.wav
356,HeStutters,2,43,2974080,3022080,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_43.wav
357,HeStutters,2,44,3086880,3134880,0,0,0,1,1,1,"NoStutteredWords,Repetition,Non-Disfluency",HeStutters_2_44.wav
358,HeStutters,2,45,3124800,3172800,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_45.wav
359,HeStutters,2,46,3633920,3681920,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_46.wav
360,HeStutters,2,47,3698240,3746240,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_47.wav
361,HeStutters,2,48,3767040,3815040,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_48.wav
362,HeStutters,2,49,4225120,4273120,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_49.wav
363,HeStutters,2,50,4253120,4301120,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_50.wav
364,HeStutters,2,51,4316640,4364640,0,0,0,0,1,0,Repetition,HeStutters_2_51.wav
365,HeStutters,2,52,4375040,4423040,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_52.wav
366,HeStutters,2,53,4513600,4561600,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_53.wav
367,HeStutters,2,54,4550240,4598240,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_54.wav
368,HeStutters,2,55,4988640,5036640,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_55.wav
369,HeStutters,2,56,5034560,5082560,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_56.wav
370,HeStutters,2,57,511520,559520,0,1,0,0,0,0,Block,HeStutters_2_57.wav
371,HeStutters,2,58,540160,588160,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_58.wav
372,HeStutters,2,59,5121280,5169280,0,0,0,0,1,0,Repetition,HeStutters_2_59.wav
373,HeStutters,2,60,5148960,5196960,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_60.wav
374,HeStutters,2,61,5213440,5261440,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_61.wav
375,HeStutters,2,62,5244960,5292960,0,0,1,0,0,0,Interjection,HeStutters_2_62.wav
376,HeStutters,2,63,5292800,5340800,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_63.wav
377,HeStutters,2,64,5320320,5368320,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",HeStutters_2_64.wav
378,HeStutters,2,65,5748320,5796320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_65.wav
379,HeStutters,2,66,5779360,5827360,0,0,1,0,0,0,Interjection,HeStutters_2_66.wav
380,HeStutters,2,67,5985920,6033920,1,0,0,1,1,1,"Prolongation,NoStutteredWords,Repetition,Non-Disfluency",HeStutters_2_67.wav
381,HeStutters,2,68,6017600,6065600,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_68.wav
382,HeStutters,2,69,6882400,6930400,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_69.wav
383,HeStutters,2,70,6915520,6963520,0,0,1,0,0,0,Interjection,HeStutters_2_70.wav
384,HeStutters,2,71,7955840,8003840,1,0,0,0,0,0,Prolongation,HeStutters_2_71.wav
385,HeStutters,2,72,7987520,8035520,1,0,0,0,1,0,"Prolongation,Repetition",HeStutters_2_72.wav
386,HeStutters,2,73,8043360,8091360,0,0,0,0,1,0,Repetition,HeStutters_2_73.wav
387,HeStutters,2,74,8176000,8224000,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_74.wav
388,HeStutters,2,75,8220640,8268640,0,0,1,0,0,0,Interjection,HeStutters_2_75.wav
389,HeStutters,2,76,8242880,8290880,0,0,1,0,0,0,Interjection,HeStutters_2_76.wav
390,HeStutters,2,77,610560,658560,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_77.wav
391,HeStutters,2,78,640960,688960,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_78.wav
392,HeStutters,2,79,8451840,8499840,0,1,0,0,0,0,Block,HeStutters_2_79.wav
393,HeStutters,2,80,8479680,8527680,0,0,1,0,0,0,Interjection,HeStutters_2_80.wav
394,HeStutters,2,81,8588640,8636640,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_81.wav
395,HeStutters,2,82,8618400,8666400,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_82.wav
396,HeStutters,2,83,8734400,8782400,0,0,1,1,0,1,"Interjection,NoStutteredWords,Non-Disfluency",HeStutters_2_83.wav
397,HeStutters,2,84,8762880,8810880,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_84.wav
398,HeStutters,2,85,8933280,8981280,1,1,0,0,0,0,"Prolongation,Block",HeStutters_2_85.wav
399,HeStutters,2,86,8977280,9025280,0,0,1,0,0,0,Interjection,HeStutters_2_86.wav
400,HeStutters,2,87,8994720,9042720,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_87.wav
401,HeStutters,2,88,9051680,9099680,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_88.wav
402,HeStutters,2,89,9167520,9215520,0,1,0,0,0,0,Block,HeStutters_2_89.wav
403,HeStutters,2,90,9200160,9248160,0,0,1,0,0,0,Interjection,HeStutters_2_90.wav
404,HeStutters,2,91,9837440,9885440,0,0,0,0,1,1,"Repetition,Non-Disfluency",HeStutters_2_91.wav
405,HeStutters,2,92,9866560,9914560,0,0,1,0,0,0,Interjection,HeStutters_2_92.wav
406,HeStutters,2,93,9920640,9968640,0,0,1,0,0,0,Interjection,HeStutters_2_93.wav
407,HeStutters,2,94,10241920,10289920,0,0,1,0,0,0,Interjection,HeStutters_2_94.wav
408,HeStutters,2,95,10269280,10317280,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_95.wav
409,HeStutters,2,96,1026720,1074720,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_96.wav
410,HeStutters,2,97,996320,1044320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_97.wav
411,HeStutters,2,98,10316480,10364480,0,0,1,0,0,0,Interjection,HeStutters_2_98.wav
412,HeStutters,2,99,10604320,10652320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_99.wav
413,HeStutters,2,100,10651040,10699040,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_100.wav
414,HeStutters,2,101,10772320,10820320,0,1,0,0,0,0,Block,HeStutters_2_101.wav
415,HeStutters,2,102,10819200,10867200,0,0,1,0,0,0,Interjection,HeStutters_2_102.wav
416,HeStutters,2,103,10862560,10910560,0,0,1,0,1,0,"Interjection,Repetition",HeStutters_2_103.wav
417,HeStutters,2,104,10928000,10976000,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_104.wav
418,HeStutters,2,105,10960640,11008640,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_105.wav
419,HeStutters,2,106,11022240,11070240,0,0,1,0,0,0,Interjection,HeStutters_2_106.wav
420,HeStutters,2,107,11254880,11302880,0,0,0,0,1,0,Repetition,HeStutters_2_107.wav
421,HeStutters,2,108,11282400,11330400,1,0,0,0,0,0,Prolongation,HeStutters_2_108.wav
422,HeStutters,2,109,11583040,11631040,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_109.wav
423,HeStutters,2,110,11611360,11659360,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_110.wav
424,HeStutters,2,111,11796000,11844000,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_111.wav
425,HeStutters,2,112,11852640,11900640,0,0,1,0,0,0,Interjection,HeStutters_2_112.wav
426,HeStutters,2,113,11917760,11965760,0,0,1,0,1,0,"Interjection,Repetition",HeStutters_2_113.wav
427,HeStutters,2,114,1053440,1101440,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_114.wav
428,HeStutters,2,115,13442080,13490080,0,0,1,0,0,0,Interjection,HeStutters_2_115.wav
429,HeStutters,2,116,13470720,13518720,0,0,0,0,1,0,Repetition,HeStutters_2_116.wav
430,HeStutters,2,117,13983200,14031200,0,0,0,0,1,0,Repetition,HeStutters_2_117.wav
431,HeStutters,2,118,14015200,14063200,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_118.wav
432,HeStutters,2,119,14229600,14277600,0,0,1,0,0,0,Interjection,HeStutters_2_119.wav
433,HeStutters,2,120,14259040,14307040,0,1,0,0,0,1,"Block,Non-Disfluency",HeStutters_2_120.wav
434,HeStutters,2,121,14284000,14332000,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_121.wav
435,HeStutters,2,122,14556960,14604960,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_122.wav
436,HeStutters,2,123,14586720,14634720,1,0,0,0,0,1,"Prolongation,Non-Disfluency",HeStutters_2_123.wav
437,HeStutters,2,124,14740480,14788480,0,0,0,0,1,0,Repetition,HeStutters_2_124.wav
438,HeStutters,2,125,14768000,14816000,0,0,0,0,1,0,Repetition,HeStutters_2_125.wav
439,HeStutters,2,126,15013280,15061280,1,1,1,0,1,0,"Prolongation,Block,Interjection,Repetition",HeStutters_2_126.wav
440,HeStutters,2,127,15043680,15091680,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_127.wav
441,HeStutters,2,128,15447200,15495200,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_128.wav
442,HeStutters,2,129,15485760,15533760,0,0,1,0,1,0,"Interjection,Repetition",HeStutters_2_129.wav
443,HeStutters,2,130,15531040,15579040,0,0,1,0,0,1,"Interjection,Non-Disfluency",HeStutters_2_130.wav
444,HeStutters,2,131,15560320,15608320,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_131.wav
445,HeStutters,2,132,15662400,15710400,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_132.wav
446,HeStutters,2,133,15690240,15738240,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_133.wav
447,HeStutters,2,134,1358240,1406240,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_134.wav
448,HeStutters,2,135,1390720,1438720,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_135.wav
449,HeStutters,2,136,17136320,17184320,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_136.wav
450,HeStutters,2,137,17199040,17247040,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_137.wav
451,HeStutters,2,138,17233760,17281760,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_138.wav
452,HeStutters,2,139,17276800,17324800,1,1,0,0,1,0,"Prolongation,Block,Repetition",HeStutters_2_139.wav
453,HeStutters,2,140,17306080,17354080,0,0,0,0,1,0,Repetition,HeStutters_2_140.wav
454,HeStutters,2,141,17446560,17494560,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_141.wav
455,HeStutters,2,142,17480320,17528320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_142.wav
456,HeStutters,2,143,17700000,17748000,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",HeStutters_2_143.wav
457,HeStutters,2,144,17730400,17778400,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_144.wav
458,HeStutters,2,145,18547200,18595200,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_145.wav
459,HeStutters,2,146,18583840,18631840,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_146.wav
460,HeStutters,2,147,18695360,18743360,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_147.wav
461,HeStutters,2,148,18725440,18773440,0,0,1,0,0,0,Interjection,HeStutters_2_148.wav
462,HeStutters,2,149,19540160,19588160,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_149.wav
463,HeStutters,2,150,19572320,19620320,0,1,0,0,0,0,Block,HeStutters_2_150.wav
464,HeStutters,2,151,19796000,19844000,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_151.wav
465,HeStutters,2,152,19825920,19873920,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_152.wav
466,HeStutters,2,153,19924320,19972320,1,1,0,0,1,1,"Prolongation,Block,Repetition,Non-Disfluency",HeStutters_2_153.wav
467,HeStutters,2,154,19952320,20000320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_154.wav
468,HeStutters,2,155,1417920,1465920,0,0,1,0,0,0,Interjection,HeStutters_2_155.wav
469,HeStutters,2,156,20008320,20056320,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_156.wav
470,HeStutters,2,157,20449120,20497120,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_157.wav
471,HeStutters,2,158,20485120,20533120,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_158.wav
472,HeStutters,2,159,20748000,20796000,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_159.wav
473,HeStutters,2,160,20776480,20824480,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_160.wav
474,HeStutters,2,161,21402720,21450720,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_161.wav
475,HeStutters,2,162,21435840,21483840,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_162.wav
476,HeStutters,2,163,21770720,21818720,1,0,0,0,0,0,Prolongation,HeStutters_2_163.wav
477,HeStutters,2,164,21798400,21846400,0,0,0,0,0,1,Non-Disfluency,HeStutters_2_164.wav
478,HeStutters,2,165,21858720,21906720,0,0,0,0,1,0,Repetition,HeStutters_2_165.wav
479,HeStutters,2,166,21891040,21939040,0,0,0,0,1,0,Repetition,HeStutters_2_166.wav
480,HeStutters,2,167,21926880,21974880,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_167.wav
481,HeStutters,2,168,21989120,22037120,0,0,1,0,0,0,Interjection,HeStutters_2_168.wav
482,HeStutters,2,169,22250240,22298240,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_169.wav
483,HeStutters,2,170,22285760,22333760,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_170.wav
484,HeStutters,2,171,22349120,22397120,0,0,0,0,1,0,Repetition,HeStutters_2_171.wav
485,HeStutters,2,172,1681920,1729920,0,0,1,1,0,0,"Interjection,NoStutteredWords",HeStutters_2_172.wav
486,HeStutters,2,173,1752000,1800000,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_173.wav
487,HeStutters,2,174,22417440,22465440,0,1,0,0,0,0,Block,HeStutters_2_174.wav
488,HeStutters,2,175,22457120,22505120,0,1,0,0,0,1,"Block,Non-Disfluency",HeStutters_2_175.wav
489,HeStutters,2,176,22479520,22527520,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_176.wav
490,HeStutters,2,177,22529440,22577440,0,0,0,1,0,0,NoStutteredWords,HeStutters_2_177.wav
491,HeStutters,2,178,22561440,22609440,0,0,1,0,1,0,"Interjection,Repetition",HeStutters_2_178.wav
492,HeStutters,2,179,22837440,22885440,1,0,1,0,0,0,"Prolongation,Interjection",HeStutters_2_179.wav
